UF,Aparelho,SaleAmt,SaleQt,BcpFund,SaleCostAmt,GrossProfitAmt,Price,SMU%,GM%,BCP%,Cost
SC,LENOVO XT2343-1 MOTO G54 5G 128GB,1072.21,1,129.85,900.62,136.83,1072.21,0.16003394857350706,0.12761492618050568,0.12110500741459228,900.62
MG,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,368.38,730.53,61.81,1139.22,0.3587454574182336,0.05425642106002353,0.3233615982865469,730.53
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,569.81,1170.96,83.36,902.435,0.35122197166554925,0.046186151911217985,0.3157069484228781,585.48
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,164.42,594.52,98.26,788.42,0.24593490779026406,0.12462900484513331,0.20854366961771645,594.52
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.35,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567753562575092,1858.64
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,306.12,539.4,71.58,876.12,0.38433091357348315,0.08170113683057115,0.34940419120668403,539.4
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,389.59,1297.55,243.84,876.125,0.2594949350834641,0.13915822513910686,0.2223369952917677,648.775
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1613.32,2,477.46,1078.0,40.93,806.66,0.33181265960875705,0.025370044380532072,0.2959487268489822,539.0
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,5993.93,7,1426.64,4346.24,933.11,856.2757142857143,0.27489310018635527,0.15567582537667274,0.23801412428907245,620.8914285714285
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,824.58,1,98.88,693.59,25.75,824.58,0.1588566300419607,0.031228019112760436,0.11991559339300006,693.59
MG,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,451.7,900.98,74.24,1402.32,0.3575075589023903,0.052940840892235726,0.32210907638770037,900.98
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,3619.86,4,1337.4,2157.3,372.25,904.965,0.4040377252158923,0.1028354687750355,0.3694618023901477,539.325
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,2732.85,3,769.32,1864.84,366.6,910.9499999999999,0.3176207987997878,0.1341456721005544,0.28150831549481314,621.6133333333333
SC,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,195.26,900.62,205.75,1139.22,0.20944154772563683,0.18060602868629413,0.17139797405242183,900.62
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,526.69,1162.85,53.02,876.125,0.33636752746468834,0.03025823940647739,0.3005792552432587,581.425
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,157.32,559.45,94.94,744.57,0.24862672414950915,0.12750983789301207,0.21128973770095488,559.45
ES,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,203.3,1480.58,47.54,876.125,0.1550406620059923,0.027130831787701527,0.11602225709801685,740.29
MG,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,397.68,954.05,17.32,1402.32,0.3196631296708312,0.01235096126419077,0.2835871983570084,954.05
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,166.04,592.93,99.96,788.42,0.24795159940133438,0.12678521600162349,0.21059841201390123,592.93
RS,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,264.28,580.51,56.11,876.12,0.3374081176094599,0.0640437383006894,0.30164817604894306,580.51
ES,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,161.03,1186.55,36.27,1402.32,0.15386644988305098,0.025864282046893724,0.11483113697301615,1186.55
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
RS,SAMSUNG A145M GALAXY A14 128GB,770.88,1,256.58,487.15,74.71,770.88,0.36805987961809883,0.09691521378165213,0.3328403902034039,487.15
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,179.53,689.01,103.32,902.43,0.23649479738040624,0.11449087463847611,0.1989406380550292,689.01
ES,SAMSUNG A145M GALAXY A14 128GB,788.42,1,92.65,665.03,22.63,788.42,0.15650287917607364,0.028702975571395957,0.11751350802871567,665.03
PR,SAMSUNG A057M GALAXY A05s 128GB,1752.25,2,505.17,1184.0,365.63,876.125,0.32429733200171207,0.2086631473819375,0.28829790269653305,592.0
MG,SAMSUNG A325M GALAXY A32 128GB,1043.5,1,303.89,702.1,21.28,1043.5,0.32716818399616676,0.02039290848107331,0.2912218495448011,702.1
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,157.22,584.77,92.34,770.88,0.24142538397675384,0.11978518057285181,0.20394873391448734,584.77
ES,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,198.38,1485.42,42.35,876.125,0.15227849907262092,0.024168925666999574,0.11321443857896989,742.71
SC,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,102.42,739.53,107.92,876.12,0.15590330091768256,0.12317947313153449,0.11690179427475689,739.53
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,6037.36,7,2048.56,3776.86,429.07,862.4799999999999,0.37441862005909865,0.07106914280413956,0.33931387228855,539.5514285714286
RS,SAMSUNG A055M GALAXY A05 128GB,700.72,1,267.63,409.02,104.17,700.72,0.41628610571983105,0.14866137686950565,0.38193572325607944,409.02
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1482.02,1,149.47,1274.33,16.51,1482.02,0.1401398091793633,0.011140200537104763,0.1008555889934009,1274.33
MG,SAMSUNG A055M GALAXY A05 128GB,700.72,1,261.32,415.22,74.61,700.72,0.4074380637059025,0.10647619591277542,0.3729306998515812,415.22
MG,SAMSUNG A145M GALAXY A14 128GB,770.88,1,253.25,490.43,46.01,770.88,0.36380500207555,0.05968503528435035,0.3285206517227065,490.43
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1525.63,1,271.06,1196.69,140.49,1525.63,0.21560928927721668,0.09208654785236263,0.1776708638398563,1196.69
PR,SAMSUNG S911B GALAXY S23 5G 128GB,2893.22,1,607.75,2177.36,365.17,2893.22,0.24742674252217245,0.12621577342891313,0.2100600714774542,2177.36
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,446.87,1241.28,304.19,876.125,0.2916079326580111,0.17359965758310744,0.25502639463546867,620.64
PR,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,252.59,592.0,182.81,876.12,0.32429347577957357,0.20865863123772999,0.2883052549879012,592.0
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.01,95.26,876.12,0.37906907729534767,0.10872939779938821,0.3440510432360864,544.01
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,269.79,448.95,70.97,744.57,0.3970345299971796,0.09531676000913278,0.3623433659696201,448.95
ES,LENOVO XT2169-1 MOTO G71 5G 128GB,1569.46,1,232.07,1277.03,95.23,1569.46,0.18632523288264757,0.06067692072432557,0.14786614504351814,1277.03
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,156.82,601.98,90.25,788.42,0.23647294589178347,0.11446944521955303,0.19890413738870147,601.98
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,287.95,1061.85,170.02,1402.32,0.24279051856922818,0.12124194192481033,0.20533829653716698,1061.85
ES,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,214.35,881.87,117.49,1139.22,0.22590017731430279,0.10313196748652587,0.1881550534576289,881.87
MG,SAMSUNG A145M GALAXY A14 128GB,1541.77,2,516.68,970.85,102.76,770.885,0.3703016662666935,0.06665066773902723,0.3351213215979037,485.425
MG,SAMSUNG A055M GALAXY A05 128GB,2067.13,3,791.59,1204.56,241.92,689.0433333333334,0.4172790293788974,0.11703182673561893,0.3829415663262591,401.52
SC,LENOVO XT2341-1 MOTO G14 128GB,894.28,1,308.84,554.14,240.35,894.28,0.3803506731672407,0.26876369817059537,0.34535044952363914,554.14
SC,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,158.57,684.37,167.09,876.12,0.21886271287038306,0.1907158836689038,0.18099118842167738,684.37
RS,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,334.62,511.4,130.23,876.12,0.41629000593526,0.14864402136693602,0.38193398164634984,511.4
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,239.0,1025.84,126.78,1314.62,0.21966804095480064,0.09643851455173359,0.1818015852489693,1025.84
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,240.04,1024.83,127.88,1314.62,0.22043632380459754,0.09727525824953219,0.18259268838143342,1024.83
MG,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,451.7,900.98,74.24,1402.32,0.3575075589023903,0.052940840892235726,0.32210907638770037,900.98
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1577.72,1,316.61,1201.89,183.54,1577.72,0.23821083588976488,0.11633242907486753,0.2006756585452425,1201.89
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,601.08,1089.77,131.4,876.125,0.37807390497931237,0.0749892994721073,0.34303324297332005,544.885
PR,LENOVO XT2341-1 MOTO G14 128GB,649.23,1,111.86,512.69,56.11,649.23,0.21031067572354933,0.08642545785006854,0.17229641267347473,512.69
PR,LENOVO XT2341-1 MOTO G14 128GB,827.3,1,282.02,516.26,83.26,827.3,0.3759700229662758,0.100640638220718,0.3408920585035658,516.26
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,152.82,690.02,77.69,876.12,0.21241382459023883,0.08867506734237318,0.17442816052595533,690.02
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,134.58,707.94,58.47,876.12,0.1919600054787015,0.06673743322832489,0.15360909464456926,707.94
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,447.48,1240.68,304.84,876.125,0.29195034955057775,0.17397060921672133,0.2553745184762448,620.34
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
ES,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,333.56,1353.45,184.7,1753.12,0.22797640777585093,0.10535502418545223,0.1902664963037328,1353.45
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1656.74,2,275.98,1317.59,133.2,828.37,0.20470924828277226,0.08039885558385745,0.166580151381629,658.795
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,175.35,583.78,109.78,788.42,0.2595570888612668,0.13924050632911394,0.22240683899444458,583.78
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,274.28,486.59,63.15,788.42,0.3828289490373151,0.08009690266609168,0.3478856447071358,486.59
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.01,95.26,876.12,0.37906907729534767,0.10872939779938821,0.3440510432360864,544.01
PR,SAMSUNG A145M GALAXY A14 128GB,1541.77,2,316.47,1167.55,186.81,770.885,0.24272102842836485,0.12116593266181078,0.20526407959682705,583.775
ES,LENOVO XT2239-1 MOTO E22 128GB,1383.91,2,183.68,1146.64,61.89,691.955,0.1714490104125268,0.044721116257560097,0.1327253939923839,573.32
MG,SAMSUNG A145M GALAXY A14 128GB,1503.22,2,455.23,994.27,49.05,751.61,0.3385731962054789,0.03262995436463059,0.3028365774803422,497.135
PR,SAMSUNG A145M GALAXY A14 128GB,1446.38,2,186.51,1203.77,58.94,723.19,0.16773600298676705,0.04075001037071862,0.12894951534174973,601.885
SC,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,150.8,515.39,158.91,691.95,0.2551629452995159,0.2296553219163234,0.21793482188019367,515.39
PR,SAMSUNG A055M GALAXY A05 128GB,675.45,1,195.13,456.01,141.36,675.45,0.324879709823081,0.20928270042194094,0.28888888888888886,456.01
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,80.89,634.53,14.4,744.57,0.14778999959708294,0.019340021757524476,0.10863988610876076,634.53
MG,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,299.96,570.68,57.55,902.43,0.36761854105027536,0.06377225934421507,0.3323914320224283,570.68
ES,SAMSUNG A145M GALAXY A14 128GB,3083.53,4,363.97,2599.36,90.2,770.8825,0.15701809290002045,0.02925218823880423,0.11803679549088221,649.84
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.15,620.92,151.8,876.12,0.29128429895448116,0.17326393644706206,0.2547025521618043,620.92
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,737.2,1,87.55,620.92,22.13,737.2,0.1577319587628867,0.03001899077590884,0.11876017362995116,620.92
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,206.26,662.75,131.49,902.43,0.26559400729142424,0.14570659220105717,0.22856066398501823,662.75
PR,SAMSUNG A145M GALAXY A14 128GB,1654.6,2,401.96,1191.76,266.17,827.3,0.27972923969539465,0.1608666747250091,0.24293484830170434,595.88
PR,SAMSUNG A145M GALAXY A14 128GB,3083.53,4,543.88,2422.61,279.77,770.8825,0.2143387610952383,0.09073042908614476,0.1763822631853752,605.6525
PR,SAMSUNG A145M GALAXY A14 128GB,3664.58,5,513.56,3009.59,192.54,732.9159999999999,0.17873535302817778,0.0525408095880019,0.14014157147613096,601.918
PR,SAMSUNG S911B GALAXY S23 5G 128GB,3312.14,1,1126.48,2069.44,871.9,3312.14,0.3751954929441388,0.2632437034666409,0.3401063964687483,2069.44
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,4396.57,5,1549.09,2694.15,372.79,879.314,0.38721548843757736,0.08479109851543364,0.3523405745842782,538.83
PR,SAMSUNG A055M GALAXY A05 128GB,1401.45,2,444.15,907.55,334.7,700.725,0.3524207071247637,0.2388240750651111,0.3169217596061222,453.775
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
MG,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,528.6,992.78,105.27,788.425,0.3704030186764752,0.06675967910708057,0.3352252909281162,496.39
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,171.88,587.19,106.12,788.42,0.2552319829532481,0.13459831054514093,0.21800563151619695,587.19
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1752.25,2,417.81,1269.83,273.57,876.125,0.27531459552004567,0.15612498216578685,0.23844200313882152,634.915
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,5767.47,7,1791.04,3771.06,235.02,823.9242857142857,0.34615004499373214,0.04074923666703078,0.3105417106634278,538.7228571428572
SC,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,137.48,730.31,144.87,902.43,0.19072947486231617,0.16053322695389116,0.15234422614496415,730.31
MG,LENOVO XT2341-1 MOTO G14 128GB,1489.15,2,550.24,887.42,153.18,744.575,0.4040761508242958,0.10286404996138737,0.369499378840278,443.71
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,219.39,624.61,147.84,876.12,0.28707254713966124,0.16874400767018216,0.25041090261607996,624.61
PR,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,192.88,474.05,137.42,691.95,0.31490714647012075,0.19859816460726928,0.278748464484428,474.05
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,181.39,687.18,105.28,902.43,0.23852265549682528,0.11666278824950413,0.2010017397471272,687.18
SC,SAMSUNG A546E GALAXY A54 5G 128GB,3015.91,2,333.95,2564.0,351.9,1507.955,0.1498420045691018,0.11668120069895985,0.11072943158118113,1282.0
PR,SAMSUNG A145M GALAXY A14 128GB,1451.08,2,225.09,1170.37,99.14,725.54,0.19344901728367836,0.06832152603578025,0.15511894588857955,585.185
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,276.78,484.13,65.79,788.42,0.3859491134167068,0.08344537175617057,0.3510565434666802,484.13
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,955.85,1,160.09,759.33,77.76,955.85,0.20559711251765445,0.08135167651828216,0.1674844379348224,759.33
RS,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,246.89,471.44,71.18,744.57,0.36682917657171255,0.09559880199309669,0.33158735914689014,471.44
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.46,620.61,152.12,876.12,0.2916381317627722,0.17362918321691093,0.2550563849700954,620.61
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,175.35,583.78,109.78,788.42,0.2595570888612668,0.13924050632911394,0.22240683899444458,583.78
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,156.19,585.79,91.25,770.88,0.24010222083852228,0.11837121212121213,0.202612598588626,585.79
ES,SAMSUNG A236M GALAXY A23 5G 128GB,1226.92,1,176.55,1003.11,69.31,1226.92,0.18241613145111335,0.05649105076125582,0.14389691259413817,1003.11
RS,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,260.19,584.53,51.8,876.12,0.33281970506323333,0.05912432086928731,0.29697986577181207,584.53
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,671.59,1862.34,457.46,2630.12,0.29191823947196327,0.17393122747251075,0.2553457636913905,1862.34
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1577.72,1,340.21,1178.71,208.4,1577.72,0.25290292320563845,0.13208934411682682,0.21563395279263747,1178.71
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,202.35,1061.85,88.17,1314.62,0.19227609499322995,0.0670688107590026,0.15392280659049765,1061.85
MG,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,305.94,564.81,63.85,902.43,0.37412320069146643,0.07075341023680508,0.33901798477444234,564.81
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3263.55,2,567.96,2571.57,288.01,1631.775,0.21203290894884408,0.08825052473533422,0.17403134623339614,1285.785
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,259.8,837.21,165.38,1139.22,0.2651024385105598,0.1451695019399238,0.22805077158055512,837.21
ES,LENOVO XT2341-1 MOTO G14 128GB,1576.85,2,319.23,1198.49,186.38,788.425,0.239946729238672,0.11819767257507055,0.202447918318166,599.245
PR,SAMSUNG A055M GALAXY A05 128GB,630.65,1,167.32,440.37,116.32,630.65,0.3017204471576944,0.18444462062950923,0.26531356536906364,440.37
PR,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,350.71,1167.56,219.55,788.425,0.2595617845705045,0.1392332815423154,0.22241177030155057,583.78
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,832.32,1,264.51,538.28,40.28,832.32,0.35327758554402156,0.04839484813533256,0.3177984429065744,538.28
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,737.2,1,87.07,621.39,21.62,737.2,0.15709441128594692,0.029327183939229517,0.11810906131307648,621.39
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2532.86,3,453.74,1983.1,237.16,844.2866666666667,0.2170510805966379,0.0936332841136107,0.17914136588678412,661.0333333333333
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2629.25,2,404.71,2123.7,176.33,1314.625,0.19227916706285064,0.06706475230579063,0.15392602453171056,1061.85
PR,LENOVO XT2341-1 MOTO G14 128GB,700.78,1,175.45,499.63,118.22,700.78,0.2870373012928451,0.16869773680755729,0.25036388024772394,499.63
PR,SAMSUNG A145M GALAXY A14 128GB,827.3,1,213.3,583.78,146.06,827.3,0.2943551311495225,0.17655022361900158,0.25782666505499824,583.78
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2409.16,3,234.74,2079.64,18.16,803.0533333333333,0.13677796410367093,0.007537897026349434,0.09743645087914461,693.2133333333333
MG,SAMSUNG A055M GALAXY A05 128GB,665.69,1,227.12,415.22,48.61,665.69,0.3762562153554958,0.07302197719659301,0.3411798284486773,415.22
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,287.95,1061.85,170.02,1402.32,0.24279051856922818,0.12124194192481033,0.20533829653716698,1061.85
MG,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,481.66,1081.79,43.0,1621.57,0.33287492985193357,0.02651751080742737,0.2970331222210574,1081.79
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,266.46,452.22,67.46,744.57,0.39264273338974176,0.09060262970573618,0.35787098593819244,452.22
ES,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,123.1,719.21,46.38,876.12,0.17909647080308633,0.052937953704971924,0.1405058667762407,719.21
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.96,1,164.96,678.89,90.39,876.96,0.22585978835978837,0.1030719759168035,0.18810436051815363,678.89
SC,SAMSUNG A145M GALAXY A14 128GB,2026.5,3,65.83,1878.64,69.37,675.5,0.07296323710831476,0.034231433506044906,0.03248457932395756,626.2133333333334
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1759.74,2,525.76,1170.96,49.89,879.87,0.3345835180197074,0.028350779092365917,0.29877140941275415,585.48
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A055M GALAXY A05 128GB,605.45,1,123.62,459.14,72.66,605.45,0.2416549673796351,0.12000990998430917,0.20417871005037574,459.14
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,256.42,1008.73,145.14,1314.62,0.23268320883601334,0.11040452754408117,0.19505256271774357,1008.73
SC,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,154.27,688.59,162.56,876.12,0.21404602109300097,0.1855453590832306,0.1760831849518331,688.59
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
ES,LENOVO XT2335-1 MOTO G53 5G 128GB,2532.86,3,281.5,2152.32,55.67,844.2866666666667,0.1502412292823132,0.02197910662255316,0.11113918653222049,717.44
ES,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,220.93,1295.06,82.8,788.425,0.1787043789834163,0.05250975045185021,0.14010844404984624,647.53
RS,SAMSUNG A146M GALAXY A14 5G 128GB,2568.33,3,800.71,1676.22,191.89,856.11,0.3473502236862085,0.07471391916147847,0.3117628965125198,558.74
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2629.25,2,448.85,2080.34,222.84,1314.625,0.20877056194732335,0.08475420747361415,0.17071408196253685,1040.17
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,178.5,690.02,102.24,902.43,0.23537559699921318,0.11329410591403212,0.1977992752900502,690.02
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.62,620.46,152.29,876.12,0.2918093411861389,0.17382322056339314,0.2552390083550199,620.46
RS,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,334.62,511.4,130.23,876.12,0.41629000593526,0.14864402136693602,0.38193398164634984,511.4
MG,SAMSUNG A145M GALAXY A14 128GB,3074.85,4,1030.18,1936.5,204.66,768.7125,0.37021318113078683,0.06655934435826139,0.335034229311999,484.125
SC,LENOVO XT2221-2 MOTO G52 128GB,981.36,1,72.56,869.79,76.46,981.36,0.11368916605527024,0.07791228499225564,0.07393820820086411,869.79
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1665.9,2,212.67,1388.57,65.62,832.95,0.16647457830602086,0.039390119454949274,0.12766072393300917,694.285
